fname,chrom,block,id
color_stimuli/achromatic_047.png,achromatic,29,172
color_stimuli/achromatic_046.png,achromatic,29,173
color_stimuli/achromatic_070.png,achromatic,29,174
color_stimuli/achromatic_131.png,achromatic,29,175
color_stimuli/achromatic_079.png,achromatic,29,176
color_stimuli/achromatic_030.png,achromatic,29,177
color_stimuli/achromatic_011.png,achromatic,29,178
color_stimuli/achromatic_076.png,achromatic,29,179
color_stimuli/achromatic_150.png,achromatic,29,180
color_stimuli/achromatic_026.png,achromatic,30,181
color_stimuli/achromatic_115.png,achromatic,30,182
color_stimuli/achromatic_025.png,achromatic,30,183
color_stimuli/achromatic_065.png,achromatic,30,184
color_stimuli/achromatic_160.png,achromatic,30,185
color_stimuli/achromatic_045.png,achromatic,30,186
color_stimuli/achromatic_169.png,achromatic,30,187
color_stimuli/achromatic_113.png,achromatic,30,188
color_stimuli/achromatic_212.png,achromatic,30,189
color_stimuli/achromatic_069.png,achromatic,30,190
color_stimuli/achromatic_093.png,achromatic,30,191
color_stimuli/achromatic_068.png,achromatic,30,192
color_stimuli/achromatic_021.png,achromatic,31,193
color_stimuli/achromatic_077.png,achromatic,31,194
color_stimuli/achromatic_035.png,achromatic,31,195
color_stimuli/achromatic_000.png,achromatic,31,196
color_stimuli/achromatic_000.png,achromatic,31,197
color_stimuli/achromatic_149.png,achromatic,31,198
color_stimuli/achromatic_125.png,achromatic,31,199
color_stimuli/achromatic_042.png,achromatic,31,200
color_stimuli/achromatic_004.png,achromatic,31,201
color_stimuli/achromatic_121.png,achromatic,31,202
color_stimuli/achromatic_168.png,achromatic,31,203
color_stimuli/achromatic_140.png,achromatic,31,204
color_stimuli/chromatic_200.png,chromatic,32,181
color_stimuli/chromatic_195.png,chromatic,32,182
color_stimuli/chromatic_160.png,chromatic,32,183
color_stimuli/chromatic_080.png,chromatic,32,184
color_stimuli/chromatic_144.png,chromatic,32,185
color_stimuli/chromatic_099.png,chromatic,32,186
color_stimuli/chromatic_099.png,chromatic,32,187
color_stimuli/chromatic_204.png,chromatic,32,188
color_stimuli/chromatic_117.png,chromatic,32,189
color_stimuli/chromatic_085.png,chromatic,32,190
color_stimuli/chromatic_001.png,chromatic,32,191
color_stimuli/chromatic_113.png,chromatic,32,192
color_stimuli/chromatic_216.png,chromatic,33,193
color_stimuli/chromatic_174.png,chromatic,33,194
color_stimuli/chromatic_197.png,chromatic,33,195
color_stimuli/chromatic_196.png,chromatic,33,196
color_stimuli/chromatic_184.png,chromatic,33,197
color_stimuli/chromatic_165.png,chromatic,33,198
color_stimuli/chromatic_165.png,chromatic,33,199
color_stimuli/chromatic_116.png,chromatic,33,200
color_stimuli/chromatic_018.png,chromatic,33,201
color_stimuli/chromatic_192.png,chromatic,33,202
color_stimuli/chromatic_000.png,chromatic,33,203
color_stimuli/chromatic_054.png,chromatic,33,204
color_stimuli/achromatic_210.png,achromatic,34,205
color_stimuli/achromatic_064.png,achromatic,34,206
color_stimuli/achromatic_039.png,achromatic,34,207
color_stimuli/achromatic_109.png,achromatic,34,208
color_stimuli/achromatic_118.png,achromatic,34,209
color_stimuli/achromatic_205.png,achromatic,34,210
color_stimuli/achromatic_060.png,achromatic,34,211
color_stimuli/achromatic_147.png,achromatic,34,212
color_stimuli/achromatic_147.png,achromatic,34,213
color_stimuli/achromatic_006.png,achromatic,34,214
color_stimuli/achromatic_092.png,achromatic,34,215
color_stimuli/achromatic_034.png,achromatic,34,216
color_stimuli/chromatic_119.png,chromatic,35,205
color_stimuli/chromatic_028.png,chromatic,35,206
color_stimuli/chromatic_206.png,chromatic,35,207
color_stimuli/chromatic_127.png,chromatic,35,208
color_stimuli/chromatic_149.png,chromatic,35,209
color_stimuli/chromatic_049.png,chromatic,35,210
color_stimuli/chromatic_094.png,chromatic,35,211
color_stimuli/chromatic_020.png,chromatic,35,212
color_stimuli/chromatic_037.png,chromatic,35,213
color_stimuli/chromatic_176.png,chromatic,35,214
color_stimuli/chromatic_079.png,chromatic,35,215
color_stimuli/chromatic_123.png,chromatic,35,216
